Address,City,Degree,Experience,Feedback,Fees,Name,Rating,Specialization
The Calcutta Medical Research Institute,Kolkata,"MBBS, MD - General Medicine",11,"This is a story of believeness, while people have lost their faith on doctors.My father Mihir Kr Biswas (74 yrs) was seriously ill due to enlargement of prostate gland and urine infection. His sodium level and WBC count were imbalanced. I admitted him at CMRI on 22nd January in ICU. I had no idea under which doctor I should admit him. They suggested me Dr. Suman Mitra. Frankly speaking, at the beginning I had little bit doubt, but now I am helpless without him. Dr. Mitra guided me like a family member. I have never seen a doctor like him, who is so down to the earth. Even he is ready to talk with my mother by phone who is a so called house wife for her mental support. Dr Mitra released my father on 31st March.2nd phase:   Suddenly on 23rd February my father's urine got stuck. The day was Sunday. Another great thing of Dr. Suman Mitra is that he is also available on Sundays. When most of the renowned doctors are not available on weekends. Again he treated my father so generously. And today on 25th February my father is coming home from the hospital. Every time Dr. Mitra called my father as ""baba"". God bless him ,I had taken my father to CMRI after being advised by our house physician about some infection which may have caused through urine. He also had fever at that time.,Dr Suman Mitra was referred by my husband's cousin brother as i have been suffering from frequent cough and colds. The most amazing part was i did not have to wait and the moment we entered his chamber there was a feeling that finally we have got our family doctor. He was very nice to talk to which healed half my ailments. He explained the root cause of my problem and was extremely patient. He has been in constant follow up on Watsapp regarding my health. ,Dr. Mitra is one of the most friendlist reassuring doctors I have met. Reminds me of the legendary Dr. Subrata Maitra ( who was very close to me). Dr. Mitra is a great conversationalist and treated me with great concern. I am rapidly improving in his care. He is always responsive to my inane questions and concerns. ",500,Dr. Suman Mitra,4.0,General Physician
AMRI Hospitals,Kolkata,"MBBS, MD - General Medicine, DM - Neurology",18,"We went for severe pain on left side. Dr. Sumitava Samanta was very friendly towards the patient and explained the cause and the treatment procedures very nicely . He also encourages for lifestyle changes rather than depending only on medicines. Overall it was a very nice experience.,Dr Samanta belongs to the league of doctors who lent   ears to the patients ailment, analyses them and explains them and the prognosis is well explained too. Wish him all the very best.,Excellent....he is a good man,..We were highly satisfied on his treatment. Every patient will be party cured on his behavior.,Their behavior is very good.Good relationship with the patient.I have been treating my mother since 2013.",800,Dr. Sumitava Samanta,4.0,Neurologist
Cosmedent,Kolkata,"BDS, MDS - Orthodontics and Dentofacial Orthopaedics",9,"My daughter's treatment was done here. Im very happy with the treatment outcome. Thanks for the help and guiding us through the treatment,My experience was good. I got better understanding of the treatment plan  and continued my treatment under the doctor. Very professional and humble people, value for money, l recommend cosme dent for all dental solution.,Took 500rs for consultation and did not give the bill even on asking.",300,Dr. Nilendu Sekhar Dhar,5.0,Dentist
Anasuya Ghosh Clinic,Kolkata,MSc - Applied Psychology,24,"She patiently listened to all problems and offered great practical advice. Boosted my self confidence and made me see life through a new perspective.. ,I appreciated the aspect that she cooperated with me to help me speak out my problems my way. The first days are always the most difficult ones and here I felt comfortable., She only repeated the things I told her. I asked her to help me get over my problems as I have depression and anxiety issue. She was a disappointment!,We are not satisfied with her counselling.Actually she couldn't give any acccurate solution for my daughter's problem.Her opinion was bit judgemental.",800,Ms. Anasuya Ghosh,3.5,Psychologist
Medi Dent,Kolkata,"BDS, MDS - Periodontology and Oral Implantology",9,"One of the best service one receives . Doctor saubhik Ghosh is really a very experienced doctor. I had a RCT in my wisdom teeth which is very tough but he performed the treatment with much ease. ,Very professional with utmost care for patient's comfort. Really admire their level of commitment to make treatment run smooth. They are very punctual and completely explain treatment roadmap. Overall, very good experience!,An extremely friendly and competent Doctor.,Doctor was very friendly. Made the patient feel relaxed. Explained problems and procedures in detail.",300,Dr. Saubhik Ghosh,5.0,Dentist
Fortis Hospital and Kidney Institute,Kolkata,"MBBS, MS - General Surgery, DNB - Urology/Genito - Urinary Surgery, DNB - General Surgery",30,"not permitted to meet Dr. R.K. Gopalakrishna. As I had visited with my brother with hope to consult him, I requested to see a doctor of his team and could able to manage. Hope Dr. Krishna will do the operation, please confirm ,A real God with an excellent behaviour ... Discussion about every single doubt was very satisfied ...",1000,Dr. Raj Kalyan Gopala Krishna,3.5,Urologist
Fortis Hospital - Anandapur,Kolkata,"MBBS, MS - General Surgery, MCh - Cardio Thoracic Surgery",26,,1100,Dr. K M Mandana,3.5,Cardiothoracic Surgeon
The Calcutta Medical Research Institute,Kolkata,"MBBS, MRCP (UK), Diploma in Child Health (DCH - UK)",53,,700,Dr. Makhan Lal Mall,4.0,Pediatrician
Smile Renaissance Dentistry,Kolkata,MDS - Orthodontics,6,"Visited for alignment of teeth for my daughter,,Dr. Nilanjana Sarkar is very nice and friendly doctor.,thanks Dr. Nilanjana for all your help,,Dr. Sarkar gave me a beautiful smile, very satisfied with treatment result. Smile renaissance dentistry is best dental  in Ballygunge.",300,Dr. Nilanjana Sarkar,5.0,Dentist
Fortis Hospital - Anandapur,Kolkata,"MBBS, MD - Medicine, DM - Neurology",27,"Exceelent, mother-in-law about 11 years treatment .she now fill well. Father-in-law now have started treatment spinal problame .,Doctor was not available and the same was not informed to us by Fourtis Hospital.After reaching there I came to know that doctor is not coming and our appointment was cancelled.We were harrashed unnecessarily.,He is a amazing doctor.,VERY NICE AND CALM AND I AM UNDER HIS TREATMENT FOR ABOUT NEARLY 18 YEARS. ,AND VERY FRIENDLY AND CARING DOCTOR.",1200,Dr. Prosenjit Chakraborty,3.5,Neurologist
Fortis Hospital - Anandapur,Kolkata,"MBBS, MD - General Medicine, DNB - Pulmonary Medicine",37,Doctor behaved Friendly and listened to my problem very  patiently. He has  explained what has happened to me  and the mode of treatment he intends to carry on. He through his assistant made me clearly understand about the process  of inhaling the medicine. ,990,Dr. Aloke Gopal Ghoshal,3.5,Pulmonologist
AMRI Hospitals,Kolkata,"MBBS, MS - Urology, MCh - Urology",20,"I felt that I didn''t get his 100% attention, there were quite a lot of patients waiting once he came rashly gone through patient except that doctor will listen to him about the problems because patients don''t visit without any problems, I felt that he could have given more time should not be done so hurry, whatever medicines he suggested that nothing serious just take this medicine for 2 months and discontinue I have no problem with that, doctor behaviour is cardioul but it was not patient and doctor developed relation, if patient goes to the doctor he should feel comfortable but he was in a hurry at that movement of time he was dedicated to me apart from that I have no problem, in hospital professionalism is not there in other hospitals frontdesk people will be eager to listen to the patient but here if we are waiting for 2 hours they don''t inform us whether doctor will be late or not, they should inform the patient that doctor is in operation theatre he will be late but the don''t do there is not such process, he could have asked me exactly what has happend just directly he said no issue but treatment wise it is fine.,My father was very much satisfied and feel well just only after meet Dr. Mukherjee. Dr. behaviour and his calm and cool talking style and listening of patient make  very much satisfaction for me and my father. And as I am residing a long distance from AMRI Dr. help me everyway to do the operation and visit as minimum time as possible. And I am very much satisfied with his operation., very good gentleman and very cooperative. I am a urological patient I have some urological problems and that''s why I visited doctor, he is a good man, he is a good doctor, reputed doctor and I have benefited from his treatment and I look forward to meet him once again, of course, will recommend him,,he is a cherish doctor. Everything is ok with the hospital but getting the appointment with the doctor is very lengthy.,The consultation experience was fine. My father was facing some problem after operation in Apollo Hospital. So, we thought it will be better to consult with Dr. Amitava Mukherjee. So, we got the appointment. We are happy with the doctor's explanation of the problem and the doctor also listened to the problem.",700,Dr. Amitava Mukherjee,4.5,Urologist
